5.050000e+01 3.935162e-02 5.756028e-02 6.799670e-02 9.155527e-04
5.150000e+01 3.888278e-02 5.680811e-02 6.403828e-02 9.120795e-04
5.250000e+01 3.844883e-02 5.615023e-02 6.581352e-02 9.335172e-04
5.350000e+01 3.803196e-02 5.547805e-02 6.276504e-02 9.154277e-04
5.450000e+01 3.764045e-02 5.466525e-02 6.179683e-02 9.273761e-04
5.550000e+01 3.728948e-02 5.415106e-02 6.110762e-02 8.869133e-04
5.650000e+01 3.694070e-02 5.360923e-02 6.147199e-02 8.767525e-04
5.750000e+01 3.662414e-02 5.304859e-02 5.972952e-02 8.670467e-04
5.850000e+01 3.631771e-02 5.256211e-02 5.940848e-02 8.732332e-04
5.950000e+01 3.603326e-02 5.208379e-02 5.970518e-02 8.720959e-04
6.050000e+01 3.577397e-02 5.156753e-02 5.819522e-02 8.639811e-04
6.150000e+01 3.553745e-02 5.118182e-02 5.957257e-02 8.375104e-04
6.250000e+01 3.531084e-02 5.077842e-02 5.749459e-02 8.409547e-04
6.350000e+01 3.510525e-02 5.045750e-02 5.689653e-02 8.610304e-04
6.450000e+01 3.491006e-02 5.004003e-02 5.591137e-02 8.417488e-04
6.550000e+01 3.472836e-02 4.985968e-02 5.725430e-02 8.510035e-04
6.650000e+01 3.455764e-02 4.953939e-02 5.539219e-02 8.477601e-04
6.750000e+01 3.442520e-02 4.911202e-02 5.630577e-02 8.550167e-04
6.850000e+01 3.428997e-02 4.894955e-02 5.468949e-02 8.074555e-04
6.950000e+01 3.418525e-02 4.876065e-02 5.453249e-02 8.185206e-04
7.050000e+01 3.407073e-02 4.854402e-02 5.532192e-02 8.304759e-04
7.150000e+01 3.398353e-02 4.837075e-02 5.336968e-02 8.522542e-04
7.250000e+01 3.393178e-02 4.820114e-02 5.508262e-02 8.527009e-04
7.350000e+01 3.386664e-02 4.807143e-02 5.453827e-02 8.574041e-04
7.450000e+01 3.382919e-02 4.799771e-02 5.424976e-02 8.433044e-04
7.550000e+01 3.380321e-02 4.787576e-02 5.285087e-02 8.580537e-04
7.650000e+01 3.378044e-02 4.780550e-02 5.513486e-02 8.424165e-04
7.750000e+01 3.376293e-02 4.778585e-02 5.460409e-02 8.402760e-04
7.850000e+01 3.378481e-02 4.765115e-02 5.288215e-02 8.439204e-04
7.950000e+01 3.382163e-02 4.773274e-02 5.294512e-02 8.256425e-04
8.050000e+01 3.383215e-02 4.775414e-02 5.409394e-02 8.501505e-04
8.150000e+01 3.389259e-02 4.764146e-02 5.224765e-02 8.504307e-04
8.250000e+01 3.395722e-02 4.782511e-02 5.356367e-02 8.614673e-04
8.350000e+01 3.403241e-02 4.780223e-02 5.393727e-02 8.504830e-04
8.450000e+01 3.414079e-02 4.799306e-02 5.379677e-02 8.534611e-04
8.550000e+01 3.423036e-02 4.800974e-02 5.405083e-02 8.760565e-04
8.650000e+01 3.434939e-02 4.820318e-02 5.445486e-02 8.656728e-04
8.750000e+01 3.448171e-02 4.823335e-02 5.460426e-02 8.582444e-04
8.850000e+01 3.463296e-02 4.858580e-02 5.175373e-02 8.532518e-04
8.950000e+01 3.479364e-02 4.861326e-02 5.487064e-02 8.310521e-04
9.050000e+01 3.499209e-02 4.878148e-02 5.476123e-02 8.685143e-04
9.150000e+01 3.518752e-02 4.913365e-02 5.344407e-02 8.676261e-04
9.250000e+01 3.539659e-02 4.936363e-02 5.534854e-02 8.886305e-04
9.350000e+01 3.561144e-02 4.963213e-02 5.463494e-02 8.856469e-04
9.450000e+01 3.586926e-02 4.989027e-02 5.523176e-02 9.023449e-04
9.550000e+01 3.612484e-02 5.025340e-02 5.553319e-02 9.034983e-04
9.650000e+01 3.641126e-02 5.063525e-02 5.681764e-02 9.065932e-04
9.750000e+01 3.669136e-02 5.097888e-02 5.621687e-02 8.737200e-04
9.850000e+01 3.701592e-02 5.144784e-02 5.690966e-02 9.064562e-04
9.950000e+01 3.734625e-02 5.174779e-02 5.739668e-02 9.123306e-04
1.005000e+02 3.770860e-02 5.229518e-02 5.824394e-02 8.850890e-04
1.015000e+02 3.806997e-02 5.272375e-02 5.885501e-02 9.207937e-04
1.025000e+02 3.845564e-02 5.324458e-02 5.814404e-02 9.585674e-04
1.035000e+02 3.889156e-02 5.388757e-02 5.951158e-02 9.379360e-04
1.045000e+02 3.932802e-02 5.444102e-02 5.962300e-02 9.587869e-04
1.055000e+02 3.980191e-02 5.509133e-02 6.079658e-02 9.588198e-04
1.065000e+02 4.027489e-02 5.557329e-02 6.134310e-02 1.012369e-03
1.075000e+02 4.081528e-02 5.631247e-02 6.341418e-02 9.952170e-04
1.085000e+02 4.133863e-02 5.714132e-02 6.077613e-02 9.780323e-04
1.095000e+02 4.191434e-02 5.765308e-02 6.394515e-02 9.636989e-04
1.105000e+02 4.253032e-02 5.875300e-02 6.695103e-02 1.004339e-03
1.115000e+02 4.315865e-02 5.931632e-02 6.433779e-02 9.813758e-04
1.125000e+02 4.383318e-02 6.035545e-02 6.796531e-02 1.031484e-03
1.135000e+02 4.454226e-02 6.129223e-02 6.580721e-02 1.041209e-03
1.145000e+02 4.525478e-02 6.225221e-02 6.920647e-02 1.051990e-03
1.155000e+02 4.605111e-02 6.329856e-02 7.047015e-02 1.069600e-03
1.165000e+02 4.687667e-02 6.444165e-02 6.983888e-02 1.060401e-03
1.175000e+02 4.775128e-02 6.558174e-02 7.125033e-02 1.116079e-03
1.185000e+02 4.865642e-02 6.663651e-02 7.410607e-02 1.109350e-03
1.195000e+02 4.961275e-02 6.812988e-02 7.441483e-02 1.111343e-03
1.205000e+02 5.062092e-02 6.934480e-02 7.647841e-02 1.124418e-03
1.215000e+02 5.168537e-02 7.085955e-02 7.793466e-02 1.158337e-03
1.225000e+02 5.280488e-02 7.224535e-02 7.995543e-02 1.182761e-03
1.235000e+02 5.398807e-02 7.390680e-02 8.033409e-02 1.213082e-03
1.245000e+02 5.524052e-02 7.557570e-02 8.411152e-02 1.245610e-03
1.255000e+02 5.654948e-02 7.736687e-02 8.384506e-02 1.226050e-03
1.265000e+02 5.796438e-02 7.915903e-02 8.681197e-02 1.283298e-03
1.275000e+02 5.942731e-02 8.120624e-02 8.809596e-02 1.326966e-03
1.285000e+02 6.100517e-02 8.327372e-02 9.220421e-02 1.310860e-03
1.295000e+02 6.265391e-02 8.543599e-02 9.260313e-02 1.355872e-03
1.305000e+02 6.441331e-02 8.781771e-02 9.694990e-02 1.372704e-03
1.315000e+02 6.626890e-02 9.031174e-02 9.818497e-02 1.405784e-03
1.325000e+02 6.825885e-02 9.297470e-02 1.015945e-01 1.452677e-03
1.335000e+02 7.034690e-02 9.577573e-02 1.064693e-01 1.423121e-03
1.345000e+02 7.259196e-02 9.873085e-02 1.056396e-01 1.500624e-03
1.355000e+02 7.496377e-02 1.018517e-01 1.110908e-01 1.508366e-03
1.365000e+02 7.751512e-02 1.052461e-01 1.142142e-01 1.564840e-03
1.375000e+02 8.021715e-02 1.087999e-01 1.175941e-01 1.612811e-03
1.385000e+02 8.312403e-02 1.127084e-01 1.222283e-01 1.656545e-03
1.395000e+02 8.623926e-02 1.168364e-01 1.266639e-01 1.718932e-03
1.405000e+02 8.954527e-02 1.211529e-01 1.331509e-01 1.755795e-03
1.415000e+02 9.313254e-02 1.257605e-01 1.342022e-01 1.831762e-03
1.425000e+02 9.695230e-02 1.308837e-01 1.405840e-01 1.874221e-03
1.435000e+02 1.011009e-01 1.363631e-01 1.479634e-01 1.906386e-03
1.445000e+02 1.055349e-01 1.419921e-01 1.535943e-01 1.917568e-03
1.455000e+02 1.103469e-01 1.484959e-01 1.602630e-01 1.993485e-03
1.465000e+02 1.155529e-01 1.549978e-01 1.671640e-01 2.118431e-03
1.475000e+02 1.212261e-01 1.626271e-01 1.734348e-01 2.198269e-03
1.485000e+02 1.273726e-01 1.700516e-01 1.825076e-01 2.316774e-03
1.495000e+02 1.340395e-01 1.790793e-01 1.936287e-01 2.386821e-03
1.505000e+02 1.413806e-01 1.881726e-01 2.011113e-01 2.490136e-03
1.515000e+02 1.493481e-01 1.983830e-01 2.099313e-01 2.586299e-03
1.525000e+02 1.581334e-01 2.097569e-01 2.317767e-01 2.642212e-03
1.535000e+02 1.678108e-01 2.213712e-01 2.330395e-01 2.710676e-03
1.545000e+02 1.785250e-01 2.354227e-01 2.525232e-01 2.845737e-03
1.555000e+02 1.903870e-01 2.500197e-01 2.661027e-01 2.983708e-03
1.565000e+02 2.035200e-01 2.662585e-01 2.821390e-01 3.204583e-03
1.575000e+02 2.182749e-01 2.841966e-01 3.042482e-01 3.370081e-03
1.585000e+02 2.347991e-01 3.044955e-01 3.215141e-01 3.530948e-03
1.595000e+02 2.534783e-01 3.270036e-01 3.398369e-01 3.778762e-03
1.605000e+02 2.745563e-01 3.518517e-01 3.739971e-01 4.089392e-03
1.615000e+02 2.986402e-01 3.806801e-01 3.912396e-01 4.196246e-03
1.625000e+02 3.262049e-01 4.131613e-01 4.240941e-01 4.448588e-03
1.635000e+02 3.580366e-01 4.494423e-01 4.714437e-01 4.881215e-03
1.645000e+02 3.951018e-01 4.916225e-01 5.018568e-01 5.023839e-03
1.655000e+02 4.385895e-01 5.402291e-01 5.499664e-01 5.483980e-03
1.665000e+02 4.903342e-01 5.963745e-01 6.080437e-01 5.977174e-03
1.675000e+02 5.522794e-01 6.635527e-01 6.633119e-01 6.422153e-03
1.685000e+02 6.276763e-01 7.418695e-01 7.436091e-01 6.930791e-03
1.695000e+02 7.207541e-01 8.363358e-01 8.091081e-01 7.381854e-03
1.705000e+02 8.381347e-01 9.507401e-01 9.083058e-01 8.286676e-03
1.715000e+02 9.889962e-01 1.091374e+00 1.038355e+00 9.245715e-03
1.725000e+02 1.188864e+00 1.270093e+00 1.169562e+00 1.052942e-02
1.735000e+02 1.463641e+00 1.495273e+00 1.339248e+00 1.152795e-02
1.745000e+02 1.858677e+00 1.791949e+00 1.526607e+00 1.366851e-02
1.755000e+02 2.465331e+00 2.188816e+00 1.716399e+00 1.649804e-02
1.765000e+02 3.492744e+00 2.723952e+00 1.886813e+00 2.129517e-02
1.775000e+02 5.528608e+00 3.403262e+00 1.763533e+00 3.097091e-02
1.785000e+02 1.111366e+01 3.423305e+00 -4.103540e-01 5.683727e-02
1.795000e+02 3.945788e+01 -1.230777e+01 -1.926690e+01 2.042974e-01
