153.500000 2.633402E-03 3.176866E-05
154.500000 2.705816E-03 3.410983E-05
155.500000 2.828575E-03 3.729639E-05
156.500000 3.291083E-03 3.847395E-05
157.500000 3.019652E-03 3.713658E-05
158.500000 3.733908E-03 3.750702E-05
159.500000 3.514659E-03 4.034680E-05
160.500000 4.006643E-03 4.222390E-05
161.500000 4.124675E-03 4.678411E-05
162.500000 4.554749E-03 5.163140E-05
163.500000 4.997572E-03 5.378054E-05
164.500000 5.175760E-03 5.485826E-05
165.500000 6.199044E-03 5.590274E-05
166.500000 6.625166E-03 5.859976E-05
167.500000 7.162609E-03 6.652101E-05
168.500000 7.752029E-03 6.032012E-05
169.500000 9.133746E-03 7.982360E-05
170.500000 8.808016E-03 8.744451E-05
171.500000 1.091317E-02 1.048566E-04
172.500000 1.267158E-02 1.202647E-04
173.500000 1.293381E-02 1.331196E-04
174.500000 1.587788E-02 1.501656E-04
175.500000 1.759201E-02 2.015704E-04
176.500000 2.031838E-02 2.437787E-04
177.500000 1.623385E-02 3.428134E-04
178.500000 -1.691023E-02 6.644974E-04
179.500000 -1.641373E+01 6.499794E-02
